city,state,zip_code,price,bed,bath,house_size,street,monthly_rent,monthly_cashflow,roi_pct,annual_tax,total_invested,investment_score,grade,appreciation_score,voucher_demand_score
Memphis,Tennessee,38111.0,79900.0,2,1.0,,1050332.0,1175.0,887.2,57.93,1550.06,18377.0,4.6,F,6.5,8.5
Memphis,Tennessee,38128.0,165000.0,4,3.0,,1256468.0,1549.0,998.55,31.57,3201.0,37950.0,4.39,F,6.5,8.5
Memphis,Tennessee,38111.0,114900.0,3,2.0,,1093994.0,1549.0,1142.17,51.86,2229.06,26427.0,4.72,F,6.5,8.5
Memphis,Tennessee,38120.0,190000.0,3,3.0,,1422289.0,1549.0,926.88,25.45,3686.0,43700.0,4.27,F,6.5,8.5
Memphis,Tennessee,38108.0,99000.0,3,2.0,,1206798.0,1549.0,1187.75,62.6,1920.6,22770.0,4.87,F,6.5,8.5
Memphis,Tennessee,38122.0,142900.0,3,2.0,,1538583.0,1549.0,1061.9,38.77,2772.26,32867.0,4.52,F,6.5,8.5
Memphis,Tennessee,38108.0,89000.0,2,2.0,,377705.0,1175.0,861.12,50.48,1726.6,20470.0,4.5,F,6.5,8.5
Memphis,Tennessee,38128.0,150000.0,3,2.0,,1050470.0,1549.0,1041.55,36.23,2910.0,34500.0,4.48,F,6.5,8.5
Memphis,Tennessee,38016.0,210000.0,3,2.0,,461476.0,1549.0,869.55,21.6,4074.0,48300.0,4.19,F,6.5,8.5
Memphis,Tennessee,38016.0,180000.0,2,2.0,,467419.0,1175.0,600.25,17.4,3492.0,41400.0,3.95,F,6.5,8.5
Memphis,Tennessee,38122.0,199900.0,3,2.0,,1168587.0,1549.0,898.5,23.45,3878.06,45977.0,4.23,F,6.5,8.5
Memphis,Tennessee,38122.0,125000.0,3,1.0,,1066278.0,1549.0,1113.22,46.46,2425.0,28750.0,4.64,F,6.5,8.5
Memphis,Tennessee,38117.0,675000.0,4,3.0,,1252602.0,1549.0,-463.45,-3.58,13095.0,155250.0,2.95,F,6.5,8.5
Memphis,Tennessee,38134.0,179900.0,3,2.0,,1360913.0,1549.0,955.84,27.72,3490.06,41377.0,4.32,F,6.5,8.5
Memphis,Tennessee,38128.0,183000.0,3,2.0,,978657.0,1549.0,946.95,27.0,3550.2,42090.0,4.31,F,6.5,8.5
Memphis,Tennessee,38111.0,310000.0,2,2.0,,1246793.0,1175.0,227.58,3.83,6014.0,71300.0,3.53,F,6.5,8.5
Memphis,Tennessee,38120.0,495000.0,4,4.0,,1652565.0,1549.0,52.55,0.55,9603.0,113850.0,3.37,F,6.5,8.5
Memphis,Tennessee,38111.0,334000.0,4,2.0,,1007814.0,1549.0,514.08,8.03,6479.6,76820.0,3.78,F,6.5,8.5
Memphis,Tennessee,38016.0,354900.0,4,2.0,,509819.0,1549.0,454.17,6.68,6885.06,81627.0,3.73,F,6.5,8.5
Memphis,Tennessee,38117.0,299900.0,3,2.0,,1047624.0,1549.0,611.84,10.64,5818.06,68977.0,3.88,F,6.5,8.5
Memphis,Tennessee,38133.0,175000.0,3,2.0,,1575465.0,1549.0,969.88,28.92,3395.0,40250.0,4.34,F,6.5,8.5
Memphis,Tennessee,38128.0,75000.0,4,1.0,,1284109.0,1549.0,1256.55,87.41,1455.0,17250.0,5.2,D,6.5,8.5
Memphis,Tennessee,38128.0,139900.0,3,2.0,,1215123.0,1549.0,1070.5,39.92,2714.06,32177.0,4.54,F,6.5,8.5
Memphis,Tennessee,38117.0,179000.0,3,2.0,,1241552.0,1549.0,958.42,27.94,3472.6,41170.0,4.32,F,6.5,8.5
Memphis,Tennessee,38111.0,65000.0,3,1.0,,192982.0,1549.0,1285.22,103.16,1261.0,14950.0,5.39,D,6.5,8.5
Memphis,Tennessee,38108.0,125000.0,3,1.0,,1179189.0,1549.0,1113.22,46.46,2425.0,28750.0,4.64,F,6.5,8.5
Memphis,Tennessee,38111.0,100000.0,4,4.0,,183680.0,1549.0,1184.88,61.82,1940.0,23000.0,4.86,F,6.5,8.5
Memphis,Tennessee,38128.0,139900.0,3,2.0,,798420.0,1549.0,1070.5,39.92,2714.06,32177.0,4.54,F,6.5,8.5
Memphis,Tennessee,38128.0,249000.0,4,3.0,,1242162.0,1549.0,757.75,15.88,4830.6,57270.0,4.05,F,6.5,8.5
Memphis,Tennessee,38120.0,325000.0,4,3.0,,785591.0,1549.0,539.88,8.67,6305.0,74750.0,3.81,F,6.5,8.5
Memphis,Tennessee,38134.0,220000.0,4,2.0,,1376456.0,1549.0,840.88,19.94,4268.0,50600.0,4.15,F,6.5,8.5
Memphis,Tennessee,38128.0,260000.0,3,3.0,,954274.0,1549.0,726.22,14.57,5044.0,59800.0,4.01,F,6.5,8.5
Memphis,Tennessee,38122.0,274000.0,3,2.0,,1173209.0,1549.0,686.08,13.06,5315.6,63020.0,3.96,F,6.5,8.5
Memphis,Tennessee,38120.0,514900.0,4,4.0,,302077.0,1549.0,-4.5,-0.05,9989.06,118427.0,3.32,F,6.5,8.5
Memphis,Tennessee,38111.0,249900.0,3,1.0,,453375.0,1549.0,755.17,15.77,4848.06,57477.0,4.04,F,6.5,8.5
Memphis,Tennessee,38117.0,289000.0,3,2.0,,1305223.0,1549.0,643.08,11.61,5606.6,66470.0,3.92,F,6.5,8.5
Memphis,Tennessee,38117.0,265900.0,3,2.0,,1333766.0,1549.0,709.3,13.92,5158.46,61157.0,3.99,F,6.5,8.5
Memphis,Tennessee,38016.0,369000.0,4,3.0,,1743778.0,1549.0,413.75,5.85,7158.6,84870.0,3.69,F,6.5,8.5
Memphis,Tennessee,38016.0,375000.0,4,3.0,,1729950.0,1549.0,396.55,5.52,7275.0,86250.0,3.67,F,6.5,8.5
Memphis,Tennessee,38111.0,499000.0,4,3.0,,99171.0,1549.0,41.08,0.43,9680.6,114770.0,3.36,F,6.5,8.5
Memphis,Tennessee,38122.0,71700.0,2,1.0,,360114.0,1175.0,910.71,66.27,1390.98,16491.0,4.71,F,6.5,8.5
Memphis,Tennessee,38108.0,79900.0,2,1.0,,507095.0,1175.0,887.2,57.93,1550.06,18377.0,4.6,F,6.5,8.5
Memphis,Tennessee,38112.0,120000.0,2,1.0,,867697.0,1175.0,772.25,33.58,2328.0,27600.0,4.25,F,6.5,8.5
Memphis,Tennessee,38117.0,399999.0,4,2.0,,1160768.0,1549.0,324.89,4.24,7759.98,91999.77,3.61,F,6.5,8.5
Memphis,Tennessee,38133.0,186500.0,3,2.0,,1563183.0,1549.0,936.92,26.21,3618.1,42895.0,4.29,F,6.5,8.5
Memphis,Tennessee,38016.0,175000.0,3,2.0,,1718551.0,1549.0,969.88,28.92,3395.0,40250.0,4.34,F,6.5,8.5
Memphis,Tennessee,38111.0,100000.0,4,2.0,,1031436.0,1549.0,1184.88,61.82,1940.0,23000.0,4.86,F,6.5,8.5
Memphis,Tennessee,38134.0,129000.0,3,2.0,,691281.0,1549.0,1101.75,44.56,2502.6,29670.0,4.61,F,6.5,8.5
Memphis,Tennessee,38117.0,209900.0,3,2.0,,1304947.0,1549.0,869.84,21.62,4072.06,48277.0,4.19,F,6.5,8.5
Memphis,Tennessee,38018.0,278000.0,4,3.0,,440643.0,1549.0,674.62,12.66,5393.2,63940.0,3.95,F,6.5,8.5
Memphis,Tennessee,38117.0,210000.0,3,1.0,,1325014.0,1549.0,869.55,21.6,4074.0,48300.0,4.19,F,6.5,8.5
Memphis,Tennessee,38018.0,275000.0,3,2.0,,1815974.0,1549.0,683.22,12.96,5335.0,63250.0,3.96,F,6.5,8.5
Memphis,Tennessee,38120.0,350000.0,3,2.0,,1399552.0,1549.0,468.22,6.98,6790.0,80500.0,3.74,F,6.5,8.5
Memphis,Tennessee,38111.0,145000.0,3,1.0,,941602.0,1549.0,1055.88,37.99,2813.0,33350.0,4.51,F,6.5,8.5
Memphis,Tennessee,38122.0,230000.0,2,1.0,,1329631.0,1175.0,456.92,10.36,4462.0,52900.0,3.77,F,6.5,8.5
Memphis,Tennessee,38111.0,215000.0,3,2.0,,252481.0,1549.0,855.22,20.75,4171.0,49450.0,4.17,F,6.5,8.5
Memphis,Tennessee,38111.0,509000.0,3,3.0,,1199984.0,1549.0,12.42,0.13,9874.6,117070.0,3.34,F,6.5,8.5
Memphis,Tennessee,38117.0,275000.0,3,2.0,,1348594.0,1549.0,683.22,12.96,5335.0,63250.0,3.96,F,6.5,8.5
Memphis,Tennessee,38117.0,400000.0,3,2.0,,1343690.0,1549.0,324.88,4.24,7760.0,92000.0,3.61,F,6.5,8.5
Memphis,Tennessee,38117.0,297000.0,3,2.0,,1346816.0,1549.0,620.15,10.89,5761.8,68310.0,3.89,F,6.5,8.5
Memphis,Tennessee,38117.0,325000.0,3,2.0,,1398505.0,1549.0,539.88,8.67,6305.0,74750.0,3.81,F,6.5,8.5
Memphis,Tennessee,38016.0,350000.0,4,3.0,,1755855.0,1549.0,468.22,6.98,6790.0,80500.0,3.74,F,6.5,8.5
Memphis,Tennessee,38016.0,349000.0,3,3.0,,1747713.0,1549.0,471.08,7.04,6770.6,80270.0,3.74,F,6.5,8.5
Memphis,Tennessee,38111.0,310000.0,3,2.0,,254123.0,1549.0,582.88,9.81,6014.0,71300.0,3.85,F,6.5,8.5
Memphis,Tennessee,38111.0,725000.0,4,3.0,,1130862.0,1549.0,-606.78,-4.37,14065.0,166750.0,2.84,F,6.5,8.5
Memphis,Tennessee,38111.0,699000.0,4,4.0,,979951.0,1549.0,-532.25,-3.97,13560.6,160770.0,2.9,F,6.5,8.5
Memphis,Tennessee,38122.0,625000.0,4,4.0,,1292286.0,1549.0,-320.12,-2.67,12125.0,143750.0,3.06,F,6.5,8.5
Memphis,Tennessee,38111.0,84900.0,2,1.0,,83709.0,1175.0,872.87,53.64,1647.06,19527.0,4.55,F,6.5,8.5
Memphis,Tennessee,38111.0,50000.0,4,2.0,,106190.0,1549.0,1328.22,138.6,970.0,11500.0,5.81,D,6.5,8.5
Memphis,Tennessee,38122.0,49000.0,1,1.0,,1014008.0,1012.0,820.93,87.41,950.6,11270.0,4.88,F,6.5,8.5
Memphis,Tennessee,38108.0,130000.0,3,2.0,,1158424.0,1549.0,1098.88,44.1,2522.0,29900.0,4.6,F,6.5,8.5
Memphis,Tennessee,38134.0,85000.0,4,2.0,,874385.0,1549.0,1227.88,75.37,1649.0,19550.0,5.04,D,6.5,8.5
Memphis,Tennessee,38128.0,112000.0,3,2.0,,1112289.0,1549.0,1150.48,53.59,2172.8,25760.0,4.75,F,6.5,8.5
Memphis,Tennessee,38122.0,75000.0,3,1.0,,1168408.0,1549.0,1256.55,87.41,1455.0,17250.0,5.2,D,6.5,8.5
Memphis,Tennessee,38128.0,155000.0,3,2.0,,1236174.0,1549.0,1027.22,34.58,3007.0,35650.0,4.45,F,6.5,8.5
Memphis,Tennessee,38128.0,124900.0,3,2.0,,947250.0,1549.0,1113.5,46.51,2423.06,28727.0,4.64,F,6.5,8.5
Memphis,Tennessee,38128.0,120000.0,3,2.0,,1205146.0,1549.0,1127.55,49.02,2328.0,27600.0,4.68,F,6.5,8.5
Memphis,Tennessee,38120.0,375000.0,3,2.0,,183288.0,1549.0,396.55,5.52,7275.0,86250.0,3.67,F,6.5,8.5
Memphis,Tennessee,38128.0,195000.0,3,2.0,,1134921.0,1549.0,912.55,24.42,3783.0,44850.0,4.25,F,6.5,8.5
Memphis,Tennessee,38122.0,120000.0,4,2.0,,44400.0,1549.0,1127.55,49.02,2328.0,27600.0,4.68,F,6.5,8.5
Memphis,Tennessee,38111.0,189900.0,2,1.0,,1659376.0,1175.0,571.87,15.71,3684.06,43677.0,3.91,F,6.5,8.5
Memphis,Tennessee,38108.0,159999.0,3,2.0,,1162596.0,1549.0,1012.89,33.03,3103.98,36799.77,4.42,F,6.5,8.5
Memphis,Tennessee,38122.0,165000.0,3,1.0,,1217013.0,1549.0,998.55,31.57,3201.0,37950.0,4.39,F,6.5,8.5
Memphis,Tennessee,38120.0,348900.0,3,2.0,,1380991.0,1549.0,471.37,7.05,6768.66,80247.0,3.74,F,6.5,8.5
Memphis,Tennessee,38133.0,215000.0,3,2.0,,880048.0,1549.0,855.22,20.75,4171.0,49450.0,4.17,F,6.5,8.5
Memphis,Tennessee,38018.0,375000.0,4,3.0,,1738092.0,1549.0,396.55,5.52,7275.0,86250.0,3.67,F,6.5,8.5
Memphis,Tennessee,38117.0,695000.0,3,2.0,,1276507.0,1549.0,-520.78,-3.91,13483.0,159850.0,2.91,F,6.5,8.5
Memphis,Tennessee,38134.0,205000.0,3,2.0,,1528988.0,1549.0,883.88,22.5,3977.0,47150.0,4.21,F,6.5,8.5
Memphis,Tennessee,38018.0,287900.0,3,3.0,,170777.0,1549.0,646.24,11.71,5585.26,66217.0,3.92,F,6.5,8.5
Memphis,Tennessee,38134.0,199900.0,3,2.0,,1345118.0,1549.0,898.5,23.45,3878.06,45977.0,4.23,F,6.5,8.5
Memphis,Tennessee,38111.0,165000.0,2,1.0,,1079119.0,1175.0,643.25,20.34,3201.0,37950.0,4.01,F,6.5,8.5
Memphis,Tennessee,38112.0,154900.0,4,2.0,,901979.0,1549.0,1027.5,34.61,3005.06,35627.0,4.45,F,6.5,8.5
Memphis,Tennessee,38119.0,275000.0,3,2.0,,192976.0,1549.0,683.22,12.96,5335.0,63250.0,3.96,F,6.5,8.5
Memphis,Tennessee,38122.0,269000.0,2,1.0,,1076753.0,1175.0,345.12,6.69,5218.6,61870.0,3.65,F,6.5,8.5
Memphis,Tennessee,38111.0,535500.0,3,3.0,,1078366.0,1549.0,-63.55,-0.62,10388.7,123165.0,3.27,F,6.5,8.5
Memphis,Tennessee,38117.0,225000.0,2,1.0,,1294394.0,1175.0,471.25,10.93,4365.0,51750.0,3.79,F,6.5,8.5
Memphis,Tennessee,38128.0,159900.0,3,2.0,,899489.0,1549.0,1013.17,33.06,3102.06,36777.0,4.42,F,6.5,8.5
Memphis,Tennessee,38112.0,152900.0,2,2.0,,959927.0,1175.0,677.94,23.13,2966.26,35167.0,4.07,F,6.5,8.5
Memphis,Tennessee,38128.0,150000.0,3,2.0,,1056606.0,1549.0,1041.55,36.23,2910.0,34500.0,4.48,F,6.5,8.5
Memphis,Tennessee,38128.0,177000.0,3,2.0,,802096.0,1549.0,964.15,28.42,3433.8,40710.0,4.33,F,6.5,8.5
Memphis,Tennessee,38128.0,140000.0,3,2.0,,1051493.0,1549.0,1070.22,39.88,2716.0,32200.0,4.54,F,6.5,8.5
Memphis,Tennessee,38128.0,128900.0,2,1.0,,1017618.0,1175.0,746.74,30.23,2500.66,29647.0,4.2,F,6.5,8.5
Memphis,Tennessee,38135.0,174900.0,3,2.0,,1399182.0,1549.0,970.17,28.94,3393.06,40227.0,4.34,F,6.5,8.5
Memphis,Tennessee,38112.0,118400.0,2,1.0,,1604672.0,1175.0,776.84,34.23,2296.96,27232.0,4.26,F,6.5,8.5
Memphis,Tennessee,38128.0,179900.0,3,2.0,,1029655.0,1549.0,955.84,27.72,3490.06,41377.0,4.32,F,6.5,8.5
Memphis,Tennessee,38122.0,177500.0,3,2.0,,1221581.0,1549.0,962.72,28.3,3443.5,40825.0,4.33,F,6.5,8.5
Memphis,Tennessee,38018.0,375000.0,4,3.0,,1777194.0,1549.0,396.55,5.52,7275.0,86250.0,3.67,F,6.5,8.5
Memphis,Tennessee,38018.0,379900.0,4,3.0,,1756272.0,1549.0,382.5,5.25,7370.06,87377.0,3.66,F,6.5,8.5
Memphis,Tennessee,38018.0,325000.0,4,4.0,,1273481.0,1549.0,539.88,8.67,6305.0,74750.0,3.81,F,6.5,8.5
Memphis,Tennessee,38018.0,235000.0,3,2.0,,1738169.0,1549.0,797.88,17.71,4559.0,54050.0,4.1,F,6.5,8.5
Memphis,Tennessee,38018.0,300000.0,3,3.0,,1734123.0,1549.0,611.55,10.64,5820.0,69000.0,3.88,F,6.5,8.5
Memphis,Tennessee,38133.0,225000.0,3,2.0,,1606284.0,1549.0,826.55,19.17,4365.0,51750.0,4.13,F,6.5,8.5
Memphis,Tennessee,38111.0,415000.0,4,3.0,,1044842.0,1549.0,281.88,3.54,8051.0,95450.0,3.57,F,6.5,8.5
Memphis,Tennessee,38122.0,264900.0,2,1.0,,1295567.0,1175.0,356.87,7.03,5139.06,60927.0,3.66,F,6.5,8.5
Memphis,Tennessee,38111.0,295000.0,2,1.0,,1008181.0,1175.0,270.58,4.79,5723.0,67850.0,3.57,F,6.5,8.5
Memphis,Tennessee,38016.0,269000.0,3,2.0,,430725.0,1549.0,700.42,13.58,5218.6,61870.0,3.98,F,6.5,8.5
Memphis,Tennessee,38117.0,250000.0,2,2.0,,1243818.0,1175.0,399.58,8.34,4850.0,57500.0,3.71,F,6.5,8.5
Memphis,Tennessee,38117.0,279000.0,3,2.0,,111478.0,1549.0,671.75,12.56,5412.6,64170.0,3.95,F,6.5,8.5
Memphis,Tennessee,38018.0,585000.0,4,4.0,,1721206.0,1549.0,-205.45,-1.83,11349.0,134550.0,3.16,F,6.5,8.5
Memphis,Tennessee,38018.0,279900.0,4,3.0,,1659103.0,1549.0,669.17,12.47,5430.06,64377.0,3.95,F,6.5,8.5
Memphis,Tennessee,38117.0,499999.0,3,3.0,,1180953.0,1549.0,38.22,0.4,9699.98,114999.77,3.36,F,6.5,8.5
Memphis,Tennessee,38108.0,120000.0,3,2.0,,373667.0,1549.0,1127.55,49.02,2328.0,27600.0,4.68,F,6.5,8.5
Memphis,Tennessee,38112.0,85000.0,2,1.0,,1544723.0,1175.0,872.58,53.56,1649.0,19550.0,4.55,F,6.5,8.5
Memphis,Tennessee,38053.0,150000.0,4,2.0,,1436040.0,1549.0,1041.55,36.23,2910.0,34500.0,4.48,F,6.5,8.5
Memphis,Tennessee,38128.0,125000.0,3,2.0,,1029243.0,1549.0,1113.22,46.46,2425.0,28750.0,4.64,F,6.5,8.5
Memphis,Tennessee,38128.0,150000.0,3,2.0,,1110547.0,1549.0,1041.55,36.23,2910.0,34500.0,4.48,F,6.5,8.5
Memphis,Tennessee,38128.0,125000.0,3,2.0,,1024523.0,1549.0,1113.22,46.46,2425.0,28750.0,4.64,F,6.5,8.5
Memphis,Tennessee,38111.0,379000.0,3,3.0,,1316155.0,1549.0,385.08,5.3,7352.6,87170.0,3.66,F,6.5,8.5
Memphis,Tennessee,38016.0,180000.0,3,2.0,,468473.0,1549.0,955.55,27.7,3492.0,41400.0,4.32,F,6.5,8.5
Memphis,Tennessee,38122.0,109000.0,2,1.0,,111922.0,1175.0,803.78,38.47,2114.6,25070.0,4.33,F,6.5,8.5
Memphis,Tennessee,38018.0,315000.0,3,2.0,,1404310.0,1549.0,568.55,9.42,6111.0,72450.0,3.84,F,6.5,8.5
Memphis,Tennessee,38016.0,650000.0,4,5.0,,234058.0,1549.0,-391.78,-3.14,12610.0,149500.0,3.01,F,6.5,8.5
Memphis,Tennessee,38117.0,275000.0,3,2.0,,1304346.0,1549.0,683.22,12.96,5335.0,63250.0,3.96,F,6.5,8.5
Memphis,Tennessee,38117.0,300000.0,3,2.0,,370076.0,1549.0,611.55,10.64,5820.0,69000.0,3.88,F,6.5,8.5
Memphis,Tennessee,38018.0,282500.0,3,3.0,,1294183.0,1549.0,661.72,12.22,5480.5,64975.0,3.94,F,6.5,8.5
Memphis,Tennessee,38134.0,250000.0,3,2.0,,1344863.0,1549.0,754.88,15.75,4850.0,57500.0,4.04,F,6.5,8.5
Memphis,Tennessee,38117.0,239900.0,3,2.0,,339202.0,1549.0,783.84,17.05,4654.06,55177.0,4.08,F,6.5,8.5
Memphis,Tennessee,38117.0,449000.0,4,3.0,,1819052.0,1549.0,184.42,2.14,8710.6,103270.0,3.48,F,6.5,8.5
Memphis,Tennessee,38016.0,425000.0,4,3.0,,345943.0,1549.0,253.22,3.11,8245.0,97750.0,3.54,F,6.5,8.5
Memphis,Tennessee,38117.0,685000.0,4,4.0,,1782074.0,1549.0,-492.12,-3.75,13289.0,157550.0,2.93,F,6.5,8.5
Memphis,Tennessee,38016.0,310000.0,3,2.0,,1731927.0,1549.0,582.88,9.81,6014.0,71300.0,3.85,F,6.5,8.5
Memphis,Tennessee,38117.0,645000.0,3,3.0,,936260.0,1549.0,-377.45,-3.05,12513.0,148350.0,3.02,F,6.5,8.5
Memphis,Tennessee,38128.0,96500.0,3,2.0,,988316.0,1549.0,1194.92,64.6,1872.1,22195.0,4.9,F,6.5,8.5
Memphis,Tennessee,38112.0,100000.0,2,1.0,,1682894.0,1175.0,829.58,43.28,1940.0,23000.0,4.4,F,6.5,8.5
Memphis,Tennessee,38128.0,205000.0,4,3.0,,967338.0,1549.0,883.88,22.5,3977.0,47150.0,4.21,F,6.5,8.5
Memphis,Tennessee,38016.0,144000.0,2,2.0,,194064.0,1175.0,703.45,25.49,2793.6,33120.0,4.11,F,6.5,8.5
Memphis,Tennessee,38120.0,135000.0,2,2.0,,1541694.0,1175.0,729.25,28.18,2619.0,31050.0,4.16,F,6.5,8.5
Memphis,Tennessee,38018.0,220000.0,2,2.0,,97680.0,1175.0,485.58,11.52,4268.0,50600.0,3.8,F,6.5,8.5
Memphis,Tennessee,38120.0,395000.0,4,3.0,,1443410.0,1549.0,339.22,4.48,7663.0,90850.0,3.62,F,6.5,8.5
Memphis,Tennessee,38120.0,349900.0,4,3.0,,1539227.0,1549.0,468.5,6.99,6788.06,80477.0,3.74,F,6.5,8.5
Memphis,Tennessee,38120.0,272500.0,4,2.0,,901068.0,1549.0,690.38,13.22,5286.5,62675.0,3.97,F,6.5,8.5
Memphis,Tennessee,38120.0,339000.0,4,3.0,,1386369.0,1549.0,499.75,7.69,6576.6,77970.0,3.77,F,6.5,8.5
Memphis,Tennessee,38134.0,189000.0,3,2.0,,1514785.0,1549.0,929.75,25.67,3666.6,43470.0,4.28,F,6.5,8.5
Memphis,Tennessee,38134.0,320000.0,3,2.0,,226738.0,1549.0,554.22,9.04,6208.0,73600.0,3.82,F,6.5,8.5
Memphis,Tennessee,38018.0,335000.0,3,3.0,,1395085.0,1549.0,511.22,7.96,6499.0,77050.0,3.78,F,6.5,8.5
Memphis,Tennessee,38122.0,199900.0,3,2.0,,91217.0,1549.0,898.5,23.45,3878.06,45977.0,4.23,F,6.5,8.5
Memphis,Tennessee,38111.0,300000.0,3,2.0,,819331.0,1549.0,611.55,10.64,5820.0,69000.0,3.88,F,6.5,8.5
Memphis,Tennessee,38016.0,215000.0,3,2.0,,1706051.0,1549.0,855.22,20.75,4171.0,49450.0,4.17,F,6.5,8.5
Memphis,Tennessee,38120.0,540000.0,4,3.0,,1382259.0,1549.0,-76.45,-0.74,10476.0,124200.0,3.26,F,6.5,8.5
Memphis,Tennessee,38122.0,275000.0,3,2.0,,1069012.0,1549.0,683.22,12.96,5335.0,63250.0,3.96,F,6.5,8.5
Memphis,Tennessee,38122.0,252500.0,2,1.0,,1082936.0,1175.0,392.42,8.11,4898.5,58075.0,3.7,F,6.5,8.5
Memphis,Tennessee,38117.0,199900.0,2,2.0,,1284087.0,1175.0,543.2,14.18,3878.06,45977.0,3.87,F,6.5,8.5
Memphis,Tennessee,38016.0,320000.0,3,2.0,,449573.0,1549.0,554.22,9.04,6208.0,73600.0,3.82,F,6.5,8.5
Memphis,Tennessee,38120.0,775000.0,4,4.0,,1517184.0,1549.0,-750.12,-5.05,15035.0,178250.0,2.73,F,6.5,8.5
Memphis,Tennessee,38016.0,465000.0,4,4.0,,1749021.0,1549.0,138.55,1.55,9021.0,106950.0,3.44,F,6.5,8.5
Memphis,Tennessee,38117.0,380000.0,3,2.0,,1808478.0,1549.0,382.22,5.25,7372.0,87400.0,3.66,F,6.5,8.5
Memphis,Tennessee,38112.0,45000.0,2,1.0,,1742382.0,1175.0,987.25,114.46,873.0,10350.0,5.3,D,6.5,8.5
Memphis,Tennessee,38122.0,82000.0,2,1.0,,1027010.0,1175.0,881.18,56.07,1590.8,18860.0,4.58,F,6.5,8.5
Memphis,Tennessee,38128.0,85000.0,2,2.0,,1069994.0,1175.0,872.58,53.56,1649.0,19550.0,4.55,F,6.5,8.5
Memphis,Tennessee,38128.0,130000.0,3,2.0,,1284402.0,1549.0,1098.88,44.1,2522.0,29900.0,4.6,F,6.5,8.5
Memphis,Tennessee,38111.0,80000.0,3,2.0,,990010.0,1549.0,1242.22,81.01,1552.0,18400.0,5.12,D,6.5,8.5
Memphis,Tennessee,38128.0,124900.0,3,2.0,,1050537.0,1549.0,1113.5,46.51,2423.06,28727.0,4.64,F,6.5,8.5
Memphis,Tennessee,38111.0,129000.0,4,2.0,,29542.0,1549.0,1101.75,44.56,2502.6,29670.0,4.61,F,6.5,8.5
Memphis,Tennessee,38134.0,179900.0,3,2.0,,1533294.0,1549.0,955.84,27.72,3490.06,41377.0,4.32,F,6.5,8.5
Memphis,Tennessee,38120.0,279900.0,4,2.0,,1361155.0,1549.0,669.17,12.47,5430.06,64377.0,3.95,F,6.5,8.5
Memphis,Tennessee,38135.0,189000.0,3,2.0,,1416279.0,1549.0,929.75,25.67,3666.6,43470.0,4.28,F,6.5,8.5
Memphis,Tennessee,38122.0,109000.0,2,1.0,,300480.0,1175.0,803.78,38.47,2114.6,25070.0,4.33,F,6.5,8.5
Memphis,Tennessee,38134.0,260000.0,4,3.0,,869625.0,1549.0,726.22,14.57,5044.0,59800.0,4.01,F,6.5,8.5
Memphis,Tennessee,38122.0,119000.0,3,1.0,,1749294.0,1549.0,1130.42,49.56,2308.6,27370.0,4.69,F,6.5,8.5
Memphis,Tennessee,38122.0,140000.0,2,1.0,,1175644.0,1175.0,714.92,26.64,2716.0,32200.0,4.13,F,6.5,8.5
Memphis,Tennessee,38134.0,199900.0,4,2.0,,1403976.0,1549.0,898.5,23.45,3878.06,45977.0,4.23,F,6.5,8.5
Memphis,Tennessee,38018.0,225000.0,3,2.0,,1597560.0,1549.0,826.55,19.17,4365.0,51750.0,4.13,F,6.5,8.5
Memphis,Tennessee,38122.0,149000.0,3,1.0,,1217945.0,1549.0,1044.42,36.57,2890.6,34270.0,4.48,F,6.5,8.5
Memphis,Tennessee,38111.0,229000.0,2,3.0,,906550.0,1175.0,459.78,10.48,4442.6,52670.0,3.77,F,6.5,8.5
Memphis,Tennessee,38117.0,188000.0,3,2.0,,1284046.0,1549.0,932.62,25.88,3647.2,43240.0,4.28,F,6.5,8.5
Memphis,Tennessee,38016.0,295900.0,4,3.0,,1750437.0,1549.0,623.3,10.99,5740.46,68057.0,3.9,F,6.5,8.5
Memphis,Tennessee,38111.0,360000.0,4,4.0,,1433557.0,1549.0,439.55,6.37,6984.0,82800.0,3.71,F,6.5,8.5
Memphis,Tennessee,38122.0,74500.0,3,1.0,,1084007.0,1549.0,1257.98,88.1,1445.3,17135.0,5.2,D,6.5,8.5
Memphis,Tennessee,38128.0,175000.0,3,3.0,,1279358.0,1549.0,969.88,28.92,3395.0,40250.0,4.34,F,6.5,8.5
Memphis,Tennessee,38111.0,59900.0,3,1.0,,95472.0,1549.0,1299.84,113.22,1162.06,13777.0,5.51,D,6.5,8.5
Memphis,Tennessee,38128.0,240000.0,3,2.0,,1126232.0,1549.0,783.55,17.03,4656.0,55200.0,4.08,F,6.5,8.5
Memphis,Tennessee,38120.0,325000.0,3,3.0,,1379577.0,1549.0,539.88,8.67,6305.0,74750.0,3.81,F,6.5,8.5
Memphis,Tennessee,38128.0,90000.0,4,1.0,,1041532.0,1549.0,1213.55,70.35,1746.0,20700.0,4.98,F,6.5,8.5
Memphis,Tennessee,38108.0,85000.0,4,2.0,,1168653.0,1549.0,1227.88,75.37,1649.0,19550.0,5.04,D,6.5,8.5
Memphis,Tennessee,38128.0,175000.0,4,3.0,,954582.0,1549.0,969.88,28.92,3395.0,40250.0,4.34,F,6.5,8.5
